DATE	TIME	TEMP	RH	WINDSPD	WINDIR	GLOBAL	UVA	UVB	VISIBLE	RAIN	PRESS	MAXGUST	GUSTIME
dd/mm/yy	HH:MM:SS	oC	%	m/s	degrees	W/m2	W/m2	W/m2	micromol/m2s	mm	hPa	m/s	hhmm
---------------------------------------------------------------------------------------------
26/07/2014	18:30:00	8.5	73	3.3	283	0.0	0.0	0.01	0	0.0	1017	5.7	1825
26/07/2014	18:35:00	8.5	73	3.6	267	0.1	-0.0	0.01	0	0.0	1017	6.6	1832
26/07/2014	18:40:00	8.5	73	3.1	262	0.1	0.0	0.01	0	0.0	1017	4.8	1839
26/07/2014	18:45:00	8.4	73	3.3	270	0.3	-0.0	0.01	-0	0.0	1017	5.3	1842
26/07/2014	18:50:00	8.4	74	3.2	269	0.2	-0.0	0.01	-0	0.0	1017	5.0	1849
26/07/2014	18:55:00	8.3	74	3.7	262	0.2	0.0	0.01	-0	0.0	1017	5.2	1852
26/07/2014	19:00:00	8.3	73	3.8	260	0.1	-0.0	0.01	-0	0.0	1017	5.9	1857
26/07/2014	19:05:00	8.3	73	3.7	253	0.1	-0.0	0.01	0	0.0	1017	5.5	1904
26/07/2014	19:10:00	8.2	74	3.6	257	0.1	-0.0	0.01	0	0.0	1017	4.5	1909
26/07/2014	19:15:00	8.2	74	3.7	264	0.1	-0.0	0.01	0	0.0	1018	5.5	1912
26/07/2014	19:20:00	8.1	74	2.7	265	0.2	0.0	0.01	0	0.0	1018	5.1	1915
26/07/2014	19:25:00	8.0	75	3.5	269	0.1	-0.0	0.01	0	0.0	1018	6.2	1921
26/07/2014	19:30:00	8.0	74	3.7	277	0.4	-0.0	0.01	0	0.0	1018	5.4	1929
26/07/2014	19:35:00	8.1	73	3.4	271	0.1	-0.0	0.01	0	0.0	1018	5.3	1933
26/07/2014	19:40:00	8.1	73	4.1	266	0.1	-0.0	0.01	0	0.0	1018	6.5	1937
26/07/2014	19:45:00	8.1	73	3.7	274	-0.0	-0.0	0.01	0	0.0	1018	5.2	1941
26/07/2014	19:50:00	8.2	73	3.6	276	-0.0	-0.0	0.01	0	0.0	1018	4.8	1949
26/07/2014	19:55:00	8.2	73	3.2	268	0.2	-0.0	0.01	0	0.0	1018	5.3	1951
26/07/2014	20:00:00	8.2	72	3.7	267	0.2	-0.0	0.01	0	0.0	1018	6.0	1958
26/07/2014	20:05:00	8.4	71	3.4	269	0.2	-0.0	0.01	0	0.0	1018	4.7	2001
26/07/2014	20:10:00	8.4	71	3.6	261	0.1	-0.0	0.01	0	0.0	1018	6.0	2007
26/07/2014	20:15:00	8.3	71	3.4	272	0.2	-0.0	0.01	0	0.0	1018	5.4	2014
26/07/2014	20:20:00	8.4	71	3.5	265	-0.1	-0.0	0.01	0	0.0	1017	6.1	2018
26/07/2014	20:25:00	8.3	71	3.6	264	0.1	-0.0	0.01	0	0.0	1017	5.7	2024
26/07/2014	20:30:00	8.3	71	4.7	280	0.1	-0.0	0.01	0	0.0	1017	6.2	2027
26/07/2014	20:35:00	8.3	71	4.3	278	-0.0	-0.0	0.01	1	0.0	1018	5.8	2032
26/07/2014	20:40:00	8.3	71	4.2	281	0.2	-0.0	0.01	1	0.0	1018	6.4	2036
26/07/2014	20:45:00	8.3	71	4.4	276	0.1	0.0	0.01	0	0.0	1017	6.8	2044
26/07/2014	20:50:00	8.3	72	4.0	271	0.0	-0.0	0.01	1	0.0	1018	5.6	2047
26/07/2014	20:55:00	8.3	72	4.1	277	0.2	-0.0	0.01	0	0.0	1018	5.6	2050
26/07/2014	21:00:00	8.3	72	3.8	273	0.2	0.0	0.01	0	0.0	1018	6.2	2059
26/07/2014	21:05:00	8.3	72	3.9	278	-0.1	-0.0	0.01	1	0.0	1018	5.9	2100
26/07/2014	21:10:00	8.2	72	4.3	278	-0.1	-0.0	0.01	1	0.2	1018	7.1	2107
26/07/2014	21:15:00	8.2	72	3.8	279	0.1	-0.0	0.01	1	0.0	1018	5.7	2113
26/07/2014	21:20:00	8.1	73	3.8	281	0.1	-0.0	0.01	1	0.0	1018	5.4	2119
26/07/2014	21:25:00	8.1	73	4.4	281	-0.1	-0.0	0.01	1	0.0	1018	6.0	2123
26/07/2014	21:30:00	8.1	73	3.5	266	0.1	0.0	0.01	1	0.0	1018	5.4	2126
26/07/2014	21:35:00	8.0	73	4.3	270	0.1	0.0	0.01	1	0.0	1018	5.6	2131
26/07/2014	21:40:00	8.1	72	4.2	271	0.1	-0.0	0.01	1	0.0	1018	6.3	2135
26/07/2014	21:45:00	8.2	71	4.3	281	-0.0	-0.0	0.01	1	0.0	1018	6.9	2142
26/07/2014	21:50:00	8.3	71	3.9	276	0.1	-0.0	0.01	1	0.0	1018	5.8	2147
26/07/2014	21:55:00	8.2	71	3.9	284	-0.0	-0.0	0.01	0	0.0	1018	5.2	2151
26/07/2014	22:00:00	8.2	71	3.9	267	0.0	-0.0	0.01	0	0.0	1018	6.1	2156
26/07/2014	22:05:00	8.1	71	4.1	270	0.1	-0.0	0.01	-0	0.0	1018	6.1	2204
26/07/2014	22:10:00	8.2	71	3.8	269	0.3	-0.0	0.01	-1	0.0	1018	5.7	2208
26/07/2014	22:15:00	8.2	71	3.9	285	0.1	-0.0	0.01	-0	0.0	1018	5.5	2213
26/07/2014	22:20:00	8.2	72	3.7	271	0.0	-0.0	0.01	-0	0.0	1018	5.5	2219
26/07/2014	22:25:00	8.2	72	3.8	270	0.1	-0.0	0.01	0	0.0	1018	5.6	2224
26/07/2014	22:30:00	8.3	72	3.9	283	0.1	0.0	0.01	0	0.0	1018	6.0	2226
26/07/2014	22:35:00	8.3	72	4.7	280	0.1	-0.0	0.01	0	0.0	1018	6.1	2234
26/07/2014	22:40:00	8.4	71	4.5	265	0.2	-0.0	0.01	-0	0.0	1018	7.3	2237
26/07/2014	22:45:00	8.7	69	4.4	272	0.0	-0.0	0.01	0	0.0	1018	5.9	2241
26/07/2014	22:50:00	8.5	71	4.1	278	0.1	0.0	0.01	0	0.0	1018	5.6	2246
26/07/2014	22:55:00	8.3	72	4.2	273	0.1	0.0	0.01	0	0.0	1018	5.5	2253
26/07/2014	23:00:00	8.2	73	4.0	269	0.2	-0.0	0.01	-0	0.0	1018	5.3	2256
26/07/2014	23:05:00	8.3	73	3.7	267	0.1	-0.0	0.01	0	0.0	1018	5.7	2305
26/07/2014	23:10:00	8.4	74	4.3	278	0.0	-0.0	0.01	1	0.0	1018	5.7	2306
26/07/2014	23:15:00	8.4	74	3.6	272	-0.0	0.0	0.01	1	0.0	1018	5.5	2312
26/07/2014	23:20:00	8.4	74	3.2	273	-0.2	-0.0	0.01	1	0.0	1018	5.8	2318
26/07/2014	23:25:00	8.5	73	3.4	267	0.1	0.0	0.01	1	0.0	1018	4.8	2323
26/07/2014	23:30:00	8.5	73	3.5	265	0.1	-0.0	0.01	1	0.0	1018	6.1	2330
26/07/2014	23:35:00	8.6	72	3.6	267	0.1	0.0	0.01	1	0.0	1018	5.8	2330
26/07/2014	23:40:00	8.7	71	2.9	268	0.0	-0.0	0.01	1	0.0	1018	4.1	2335
26/07/2014	23:45:00	8.7	71	3.3	267	0.1	-0.0	0.01	1	0.0	1018	4.9	2344
26/07/2014	23:50:00	8.7	71	3.4	266	-0.1	0.0	0.01	1	0.0	1018	5.5	2349
26/07/2014	23:55:00	8.8	70	3.9	269	0.1	0.0	0.01	1	0.0	1018	6.3	2351
27/07/2014	00:00:00	8.8	70	4.0	261	0.2	0.0	0.01	1	0.0	1018	5.8	2358
27/07/2014	00:05:00	8.8	70	4.5	258	0.2	0.0	0.01	1	0.0	1018	6.2	3
27/07/2014	00:10:00	8.9	70	4.8	265	-0.0	-0.0	0.01	1	0.0	1018	7.5	7
27/07/2014	00:15:00	8.9	70	4.1	249	0.1	0.0	0.01	0	0.0	1018	5.8	12
27/07/2014	00:20:00	8.8	71	4.6	253	0.2	0.0	0.01	0	0.0	1018	7.0	19
27/07/2014	00:25:00	8.7	72	4.9	257	0.1	-0.0	0.01	0	0.0	1018	7.2	21
27/07/2014	00:30:00	8.7	72	4.2	254	0.1	0.0	0.01	1	0.0	1018	6.1	27
27/07/2014	00:35:00	8.7	72	4.3	261	0.1	0.0	0.01	0	0.0	1017	6.8	32
27/07/2014	00:40:00	8.6	72	3.7	257	0.0	0.0	0.01	0	0.0	1017	6.2	39
27/07/2014	00:45:00	8.6	71	5.0	248	0.2	0.0	0.01	0	0.0	1018	6.6	44
27/07/2014	00:50:00	8.6	72	5.1	252	0.2	-0.0	0.01	1	0.0	1017	7.3	46
27/07/2014	00:55:00	8.5	72	5.1	247	0.0	0.0	0.01	1	0.0	1017	7.3	52
27/07/2014	01:00:00	8.5	72	4.3	255	0.1	-0.0	0.01	1	0.0	1017	6.1	59
27/07/2014	01:05:00	8.5	71	4.8	257	-0.0	-0.0	0.01	1	0.0	1017	7.0	105
27/07/2014	01:10:00	8.5	70	4.2	254	0.2	0.0	0.01	1	0.0	1017	8.1	110
27/07/2014	01:15:00	8.6	69	5.0	257	0.1	0.0	0.01	1	0.0	1017	7.8	110
27/07/2014	01:20:00	8.6	69	4.0	256	0.1	-0.0	0.01	1	0.0	1017	5.8	117
27/07/2014	01:25:00	8.4	71	4.2	272	0.1	0.0	0.01	1	0.0	1017	6.2	123
27/07/2014	01:30:00	8.4	71	3.9	264	0.2	0.0	0.01	1	0.0	1017	6.1	125
27/07/2014	01:35:00	8.4	71	4.2	259	0.1	0.0	0.01	1	0.0	1017	7.2	133
27/07/2014	01:40:00	8.4	71	5.1	262	0.1	-0.0	0.01	1	0.0	1017	8.9	138
27/07/2014	01:45:00	8.4	71	4.0	252	0.1	-0.0	0.01	1	0.0	1018	7.4	145
27/07/2014	01:50:00	8.4	71	4.8	253	0.1	0.0	0.01	1	0.0	1018	7.1	149
27/07/2014	01:55:00	8.4	71	4.4	256	0.1	-0.0	0.01	1	0.0	1017	7.1	153
27/07/2014	02:00:00	8.4	72	4.9	261	-0.0	-0.0	0.01	1	0.0	1017	9.1	159
27/07/2014	02:05:00	8.3	72	4.7	261	0.1	0.0	0.01	1	0.0	1017	8.8	204
27/07/2014	02:10:00	8.3	72	3.9	273	0.1	-0.0	0.01	1	0.0	1017	6.1	206
27/07/2014	02:15:00	8.3	72	3.8	272	0.1	-0.0	0.01	1	0.0	1017	5.5	212
27/07/2014	02:20:00	8.2	73	3.4	277	0.1	-0.0	0.01	1	0.0	1017	5.5	220
27/07/2014	02:25:00	8.1	73	4.5	271	0.1	0.0	0.01	1	0.0	1017	6.8	220
27/07/2014	02:30:00	8.1	73	4.1	279	0.0	-0.0	0.01	1	0.0	1018	5.6	227
27/07/2014	02:35:00	8.1	73	4.6	270	0.1	-0.0	0.01	1	0.0	1018	6.6	234
27/07/2014	02:40:00	8.2	73	3.9	266	0.0	-0.0	0.01	1	0.0	1018	5.5	239
27/07/2014	02:45:00	8.2	73	3.2	274	0.1	0.0	0.01	1	0.0	1018	5.7	244
27/07/2014	02:50:00	8.1	73	4.4	270	0.3	-0.0	0.01	1	0.0	1018	7.4	249
27/07/2014	02:55:00	8.2	73	4.5	271	-0.0	-0.0	0.01	1	0.0	1018	7.5	252
27/07/2014	03:00:00	8.2	73	3.6	262	0.1	-0.0	0.01	1	0.0	1018	5.0	259
27/07/2014	03:05:00	8.3	73	3.8	262	0.1	0.0	0.01	1	0.0	1018	5.3	301
27/07/2014	03:10:00	8.3	72	4.2	274	0.1	-0.0	0.01	1	0.0	1018	6.7	306
27/07/2014	03:15:00	8.3	72	3.8	278	0.1	-0.0	0.01	1	0.0	1018	6.3	310
27/07/2014	03:20:00	8.3	72	4.2	278	-0.0	0.0	0.01	1	0.0	1018	6.3	315
27/07/2014	03:25:00	8.3	72	5.0	269	0.1	0.0	0.01	1	0.0	1018	7.3	320
27/07/2014	03:30:00	8.3	72	4.4	271	0.0	0.0	0.01	1	0.0	1018	5.6	326
27/07/2014	03:35:00	8.3	72	3.8	272	0.1	-0.0	0.01	1	0.0	1018	6.2	333
27/07/2014	03:40:00	8.2	72	3.4	260	0.2	0.0	0.01	1	0.0	1018	5.5	337
27/07/2014	03:45:00	8.2	72	3.8	254	0.2	0.0	0.01	1	0.0	1018	6.5	342
27/07/2014	03:50:00	8.2	71	4.5	256	0.1	0.0	0.01	1	0.0	1018	6.8	347
27/07/2014	03:55:00	8.2	71	4.7	268	0.1	-0.0	0.01	1	0.0	1018	7.2	351
27/07/2014	04:00:00	8.2	71	4.6	277	0.1	-0.0	0.01	1	0.0	1018	7.0	358
27/07/2014	04:05:00	8.0	72	4.0	276	0.1	0.0	0.01	1	0.0	1018	5.7	402
27/07/2014	04:10:00	7.9	73	3.9	274	0.2	-0.0	0.01	1	0.0	1018	5.9	409
27/07/2014	04:15:00	8.0	72	4.5	276	0.1	0.0	0.01	1	0.0	1018	6.2	412
27/07/2014	04:20:00	8.1	71	5.0	277	0.0	0.0	0.01	1	0.0	1018	7.5	417
27/07/2014	04:25:00	8.3	70	4.7	277	0.1	0.0	0.01	1	0.0	1018	6.2	420
27/07/2014	04:30:00	8.3	69	4.6	270	0.1	-0.0	0.01	1	0.0	1018	7.5	427
27/07/2014	04:35:00	8.4	69	3.9	274	0.1	-0.0	0.01	1	0.0	1018	6.1	430
27/07/2014	04:40:00	8.4	68	4.3	275	0.0	-0.0	0.01	1	0.0	1018	7.2	436
27/07/2014	04:45:00	8.4	68	3.7	272	0.1	-0.0	0.01	1	0.0	1018	5.2	442
27/07/2014	04:50:00	8.4	68	4.6	266	-0.0	0.0	0.01	1	0.0	1018	6.6	448
27/07/2014	04:55:00	8.4	68	4.2	267	0.1	0.0	0.01	1	0.0	1018	6.2	454
27/07/2014	05:00:00	8.4	68	4.4	277	0.1	-0.0	0.01	1	0.0	1018	6.6	456
27/07/2014	05:05:00	8.4	68	4.5	278	0.0	0.0	0.01	1	0.0	1018	6.5	504
27/07/2014	05:10:00	8.3	69	4.2	268	0.1	0.0	0.01	0	0.0	1018	6.5	506
27/07/2014	05:15:00	8.3	69	4.9	261	0.1	-0.0	0.01	0	0.0	1018	7.2	510
27/07/2014	05:20:00	8.3	69	4.3	266	0.2	-0.0	0.01	0	0.0	1018	6.3	517
27/07/2014	05:25:00	8.3	70	4.6	261	0.1	-0.0	0.01	1	0.0	1018	7.5	521
27/07/2014	05:30:00	8.3	70	4.6	268	0.2	-0.0	0.01	0	0.0	1018	7.4	525
27/07/2014	05:35:00	8.2	70	3.9	270	0.1	0.0	0.01	1	0.0	1018	5.8	535
27/07/2014	05:40:00	8.2	70	3.6	251	0.0	-0.0	0.01	0	0.0	1018	5.0	535
27/07/2014	05:45:00	8.2	71	3.6	261	0.1	0.0	0.01	0	0.0	1018	5.3	545
27/07/2014	05:50:00	8.2	71	4.1	260	0.1	0.0	0.01	0	0.0	1018	6.4	546
27/07/2014	05:55:00	8.1	71	4.6	278	0.1	0.0	0.01	0	0.0	1018	7.5	552
27/07/2014	06:00:00	8.1	71	3.6	277	0.1	0.0	0.01	0	0.0	1018	5.2	555
27/07/2014	06:05:00	8.0	72	3.4	277	0.2	0.0	0.01	0	0.0	1018	5.5	603
27/07/2014	06:10:00	7.9	72	3.8	269	0.1	0.0	0.01	0	0.0	1018	5.2	605
27/07/2014	06:15:00	8.0	71	4.2	270	0.1	0.0	0.01	-0	0.0	1018	6.4	613
27/07/2014	06:20:00	7.9	71	4.1	273	0.1	-0.0	0.01	-0	0.0	1018	7.1	618
27/07/2014	06:25:00	8.1	71	4.3	276	0.2	-0.0	0.01	-0	0.0	1018	6.3	620
27/07/2014	06:30:00	8.2	70	3.7	270	0.1	-0.0	0.01	0	0.0	1018	5.4	625
27/07/2014	06:35:00	8.3	69	4.5	271	0.0	-0.0	0.01	0	0.0	1018	7.1	632
27/07/2014	06:40:00	8.3	69	4.1	267	0.1	-0.0	0.01	-0	0.0	1018	6.3	639
27/07/2014	06:45:00	8.2	69	4.0	263	0.2	0.0	0.01	-0	0.0	1018	6.1	643
27/07/2014	06:50:00	8.2	69	4.1	263	0.1	0.0	0.01	0	0.0	1018	6.9	648
27/07/2014	06:55:00	8.3	70	4.0	256	0.0	-0.0	0.01	-0	0.0	1018	6.5	654
27/07/2014	07:00:00	8.3	70	2.9	249	-0.0	0.0	0.01	0	0.0	1018	4.6	655
27/07/2014	07:05:00	8.4	70	3.5	249	0.1	0.0	0.01	-0	0.0	1018	5.8	703
27/07/2014	07:10:00	8.4	69	4.2	256	0.1	0.0	0.01	-1	0.0	1018	7.2	706
27/07/2014	07:15:00	8.5	69	4.5	256	0.1	-0.0	0.01	-1	0.0	1018	7.1	714
27/07/2014	07:20:00	8.5	69	4.1	264	0.1	0.0	0.01	-1	0.0	1018	6.1	717
27/07/2014	07:25:00	8.5	69	3.6	261	0.1	0.0	0.01	-1	0.0	1018	6.0	723
27/07/2014	07:30:00	8.5	70	4.3	254	0.1	0.0	0.01	-1	0.0	1018	6.8	727
27/07/2014	07:35:00	8.5	70	4.1	262	0.3	0.0	0.01	-0	0.0	1018	6.7	732
27/07/2014	07:40:00	8.4	70	4.3	263	0.5	0.0	0.01	-0	0.0	1018	6.9	737
27/07/2014	07:45:00	8.4	70	3.7	252	0.5	0.0	0.01	0	0.0	1019	7.4	743
27/07/2014	07:50:00	8.5	70	3.9	262	0.5	0.0	0.01	1	0.0	1019	6.6	745
27/07/2014	07:55:00	8.5	70	3.6	259	1.2	0.0	0.01	1	0.0	1019	5.8	753
27/07/2014	08:00:00	8.5	70	3.8	260	2.0	0.1	0.01	3	0.0	1019	5.3	756
27/07/2014	08:05:00	8.5	70	4.0	266	3.2	0.1	0.01	5	0.0	1019	6.7	801
27/07/2014	08:10:00	8.4	70	4.3	254	5.0	0.2	0.02	9	0.0	1019	6.9	809
27/07/2014	08:15:00	8.4	70	5.0	256	7.9	0.3	0.02	14	0.0	1019	7.5	810
27/07/2014	08:20:00	8.4	70	4.1	256	11.0	0.4	0.02	19	0.0	1019	5.9	816
27/07/2014	08:25:00	8.4	70	4.2	265	13.6	0.5	0.02	25	0.0	1019	6.4	821
27/07/2014	08:30:00	8.4	70	3.5	273	20.1	0.6	0.03	33	0.0	1019	4.7	826
27/07/2014	08:35:00	8.4	70	3.7	265	31.8	0.7	0.03	45	0.0	1019	6.1	834
27/07/2014	08:40:00	8.4	70	3.2	267	39.9	0.7	0.03	54	0.0	1019	6.3	836
27/07/2014	08:45:00	8.4	70	3.9	259	52.8	1.0	0.04	71	0.0	1019	5.5	842
27/07/2014	08:50:00	8.5	70	3.7	262	88.3	1.0	0.04	108	0.0	1019	5.9	847
27/07/2014	08:55:00	8.7	69	3.7	260	87.6	1.1	0.05	110	0.0	1019	6.9	850
27/07/2014	09:00:00	8.7	69	3.7	255	42.0	1.3	0.06	68	0.0	1019	7.1	859
27/07/2014	09:05:00	8.6	70	3.7	255	44.9	1.5	0.06	76	0.0	1019	5.9	905
27/07/2014	09:10:00	8.5	70	4.0	279	60.3	1.6	0.07	95	0.0	1019	6.5	909
27/07/2014	09:15:00	8.5	70	4.3	281	74.4	1.8	0.07	114	0.0	1019	6.2	914
27/07/2014	09:20:00	8.6	70	3.9	271	71.3	1.8	0.08	110	0.0	1019	6.1	916
27/07/2014	09:25:00	8.6	70	3.6	259	100.7	1.7	0.07	141	0.0	1019	5.8	923
27/07/2014	09:30:00	8.6	70	3.4	264	57.7	1.6	0.07	90	0.0	1019	5.7	928
27/07/2014	09:35:00	8.6	70	3.6	259	69.8	1.9	0.08	107	0.0	1019	5.0	932
27/07/2014	09:40:00	8.8	69	4.2	269	88.0	2.1	0.09	133	0.0	1019	5.8	935
27/07/2014	09:45:00	8.9	69	3.4	253	96.0	2.2	0.10	144	0.0	1019	5.7	940
27/07/2014	09:50:00	8.9	69	4.7	261	103.0	2.4	0.11	155	0.0	1019	6.6	947
27/07/2014	09:55:00	9.0	68	4.3	251	119.2	2.8	0.13	182	0.0	1019	6.4	953
27/07/2014	10:00:00	9.1	68	4.7	250	155.2	3.2	0.15	234	0.0	1020	7.3	956
27/07/2014	10:05:00	9.2	67	4.4	246	183.3	3.5	0.16	275	0.0	1020	6.7	1002
27/07/2014	10:10:00	9.3	66	3.9	238	194.9	3.7	0.17	292	0.0	1020	6.2	1005
27/07/2014	10:15:00	9.4	66	3.3	242	223.5	3.9	0.18	330	0.0	1019	6.1	1014
27/07/2014	10:20:00	9.4	67	3.5	237	187.4	3.6	0.17	281	0.0	1019	6.0	1017
27/07/2014	10:25:00	9.4	67	3.6	229	155.3	3.5	0.17	238	0.0	1020	5.1	1022
27/07/2014	10:30:00	9.3	68	3.6	232	145.0	3.5	0.18	225	0.0	1020	5.8	1028
27/07/2014	10:35:00	9.2	69	4.1	230	143.9	3.6	0.18	224	0.0	1020	7.2	1031
27/07/2014	10:40:00	9.1	70	3.2	225	149.1	3.4	0.18	229	0.0	1020	4.8	1035
27/07/2014	10:45:00	9.2	70	4.0	221	129.8	3.3	0.17	204	0.0	1020	7.5	1045
27/07/2014	10:50:00	9.0	72	3.4	225	125.5	4.0	0.22	209	0.0	1020	7.0	1045
27/07/2014	10:55:00	9.1	73	2.4	225	153.4	4.4	0.23	251	0.0	1020	4.3	1050
27/07/2014	11:00:00	9.1	72	3.3	216	148.8	4.3	0.23	243	0.0	1020	5.1	1058
27/07/2014	11:05:00	9.1	73	3.4	207	104.2	3.2	0.18	172	0.0	1020	5.9	1101
27/07/2014	11:10:00	8.9	75	3.5	203	75.2	2.6	0.15	125	0.0	1020	5.1	1109
27/07/2014	11:15:00	8.6	78	3.8	217	106.8	3.4	0.19	178	0.0	1020	5.3	1114
27/07/2014	11:20:00	8.5	79	3.1	207	86.0	3.2	0.18	147	0.0	1020	5.6	1119
27/07/2014	11:25:00	8.5	78	3.7	198	83.9	3.5	0.20	146	0.0	1020	5.1	1121
27/07/2014	11:30:00	8.6	78	3.6	192	132.0	4.6	0.27	221	0.0	1020	5.6	1129
27/07/2014	11:35:00	8.7	78	2.9	204	143.3	4.2	0.24	233	0.0	1020	5.5	1134
27/07/2014	11:40:00	8.6	80	4.2	218	97.1	3.6	0.21	164	0.0	1020	7.7	1137
27/07/2014	11:45:00	8.2	84	3.8	228	111.6	4.0	0.24	187	0.0	1020	5.8	1141
27/07/2014	11:50:00	8.0	86	3.3	228	100.2	3.6	0.21	167	0.0	1020	4.9	1148
27/07/2014	11:55:00	7.9	87	2.2	227	125.0	4.4	0.26	208	0.0	1019	3.9	1150
27/07/2014	12:00:00	8.0	88	1.7	229	131.0	4.3	0.26	216	0.0	1019	2.5	1157
27/07/2014	12:05:00	8.1	88	2.3	236	127.1	4.3	0.25	210	0.0	1019	4.0	1204
27/07/2014	12:10:00	8.0	88	2.0	219	125.8	4.1	0.25	208	0.0	1019	3.5	1205
27/07/2014	12:15:00	7.9	89	3.1	219	126.6	4.5	0.27	212	0.0	1019	4.5	1214
27/07/2014	12:20:00	7.8	90	2.4	228	136.2	5.0	0.30	230	0.0	1019	4.1	1215
27/07/2014	12:25:00	7.8	90	2.3	229	132.0	4.4	0.27	220	0.0	1019	3.4	1223
27/07/2014	12:30:00	8.0	91	1.9	227	167.4	5.3	0.31	274	0.0	1019	3.8	1229
27/07/2014	12:35:00	7.9	90	2.3	226	199.5	5.7	0.33	321	0.0	1019	3.3	1232
27/07/2014	12:40:00	7.9	90	2.6	222	195.8	5.6	0.32	315	0.0	1019	3.5	1239
27/07/2014	12:45:00	8.0	90	2.3	218	166.6	5.2	0.30	271	0.0	1019	4.1	1240
27/07/2014	12:50:00	8.1	89	2.0	228	174.9	5.0	0.29	280	0.0	1019	3.8	1248
27/07/2014	12:55:00	8.0	89	3.5	221	113.8	3.4	0.20	184	0.0	1019	4.7	1252
27/07/2014	13:00:00	8.1	88	2.6	224	81.5	2.6	0.16	134	0.0	1019	4.1	1255
27/07/2014	13:05:00	8.1	88	3.3	224	83.0	2.6	0.16	137	0.0	1019	4.6	1301
27/07/2014	13:10:00	8.0	89	2.2	224	96.6	2.9	0.17	159	0.0	1019	4.6	1305
27/07/2014	13:15:00	8.1	91	2.0	204	69.1	2.1	0.13	115	0.2	1019	3.3	1314
27/07/2014	13:20:00	8.0	92	1.8	188	80.1	2.9	0.18	139	0.0	1019	2.7	1319
27/07/2014	13:25:00	8.0	93	2.2	184	76.4	2.8	0.17	133	0.2	1019	3.4	1324
27/07/2014	13:30:00	7.9	93	2.3	193	72.3	2.7	0.17	127	0.0	1019	3.5	1325
27/07/2014	13:35:00	7.8	94	2.6	197	79.3	2.7	0.17	136	0.0	1019	3.8	1333
27/07/2014	13:40:00	7.7	94	2.6	205	113.3	3.8	0.23	191	0.0	1019	3.4	1336
27/07/2014	13:45:00	7.8	94	2.4	205	123.0	4.0	0.25	206	0.0	1019	3.5	1341
27/07/2014	13:50:00	7.8	94	1.9	196	121.6	3.6	0.22	200	0.2	1018	3.0	1346
27/07/2014	13:55:00	7.9	94	1.9	163	82.9	2.6	0.16	139	0.0	1018	2.5	1354
27/07/2014	14:00:00	8.0	94	1.6	194	62.5	1.9	0.12	105	0.0	1018	2.2	1356
27/07/2014	14:05:00	7.9	95	2.1	197	44.3	1.4	0.09	76	0.0	1018	3.2	1404
27/07/2014	14:10:00	7.8	95	2.4	202	46.7	1.5	0.10	82	0.0	1018	3.6	1410
27/07/2014	14:15:00	7.7	95	3.0	200	44.8	1.6	0.10	78	0.0	1018	3.8	1415
27/07/2014	14:20:00	7.6	95	3.0	196	45.7	1.7	0.11	78	0.2	1018	4.4	1415
27/07/2014	14:25:00	7.7	96	2.4	207	40.0	1.4	0.09	69	0.0	1018	4.4	1420
27/07/2014	14:30:00	7.7	96	3.1	197	48.0	1.7	0.11	81	0.0	1018	4.2	1425
27/07/2014	14:35:00	7.7	96	2.7	201	42.1	1.5	0.10	73	0.0	1018	4.1	1430
27/07/2014	14:40:00	7.7	96	2.4	204	47.8	1.8	0.11	85	0.0	1018	3.9	1437
27/07/2014	14:45:00	7.7	96	2.0	198	46.6	1.7	0.10	81	0.2	1018	3.6	1444
27/07/2014	14:50:00	7.8	96	2.2	193	40.0	1.4	0.09	69	0.0	1018	3.3	1445
27/07/2014	14:55:00	7.7	96	2.3	173	44.8	1.5	0.09	77	0.0	1018	3.1	1450
27/07/2014	15:00:00	7.6	96	1.9	185	51.9	1.7	0.10	89	0.0	1018	2.6	1456
27/07/2014	15:05:00	7.6	96	2.0	189	57.5	1.8	0.10	98	0.0	1018	3.3	1501
27/07/2014	15:10:00	7.8	96	1.7	186	40.4	1.3	0.08	70	0.0	1018	2.5	1510
27/07/2014	15:15:00	7.7	96	2.3	196	37.9	1.2	0.07	65	0.0	1018	3.5	1513
27/07/2014	15:20:00	7.6	96	2.7	206	58.9	1.9	0.10	100	0.0	1018	3.6	1515
27/07/2014	15:25:00	7.5	96	2.5	200	72.8	2.2	0.12	121	0.0	1018	3.2	1521
27/07/2014	15:30:00	7.6	96	1.9	209	83.1	2.5	0.13	138	0.0	1018	3.0	1528
27/07/2014	15:35:00	7.7	96	1.4	190	88.8	2.5	0.13	146	0.0	1018	2.7	1534
27/07/2014	15:40:00	7.7	95	1.5	198	56.2	1.8	0.10	96	0.0	1018	2.4	1535
27/07/2014	15:45:00	7.8	95	1.5	150	57.9	1.8	0.09	98	0.0	1018	1.8	1544
27/07/2014	15:50:00	7.9	94	1.2	192	55.8	1.6	0.08	93	0.0	1018	2.4	1545
27/07/2014	15:55:00	7.9	94	1.2	180	51.7	1.6	0.08	87	0.0	1018	2.0	1550
27/07/2014	16:00:00	7.9	94	1.5	217	49.0	1.7	0.09	86	0.0	1018	2.4	1556
27/07/2014	16:05:00	7.9	93	1.7	219	37.5	1.6	0.08	70	0.0	1018	2.3	1604
