SourceFile,AEBBracketValue,AESetting,AFAreaHeight,AFAreaWidth,AFAreaXPositions,AFAreaYPositions,AFImageHeight,AFImageWidth,AFPoint,AFPointsInFocus,Aperture,ApertureValue,AutoExposureBracketing,AutoISO,AutoRotate,BaseISO,BitsPerSample,BulbDuration,CameraISO,CameraTemperature,CameraType,CanonExposureMode,CanonFirmwareVersion,CanonFlashMode,CanonImageHeight,CanonImageSize,CanonImageType,CanonImageWidth,CanonModelID,CircleOfConfusion,ColorComponents,ColorSpace,ComponentsConfiguration,CompressedBitsPerPixel,Compression,ContinuousDrive,Contrast,ControlMode,CreateDate,CustomRendered,DateStampMode,DateTimeOriginal,DigitalZoom,DigitalZoomRatio,Directory,DisplayAperture,DriveMode,EasyMode,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureTime,FileAccessDate,FileModifyDate,FileName,FileNumber,FilePermissions,FileSize,FileSource,FileType,FirmwareRevision,Flash,FlashBits,FlashExposureComp,FlashGuideNumber,FlashOutput,FlashpixVersion,FNumber,FocalLength,FocalLength35efl,FocalPlaneResolutionUnit,FocalPlaneXResolution,FocalPlaneXSize,FocalPlaneYResolution,FocalPlaneYSize,FocalType,FocalUnits,FocusContinuous,FocusDistanceLower,FocusDistanceUpper,FocusMode,FocusRange,FOV,HyperfocalDistance,ImageHeight,ImageSize,ImageStabilization,ImageWidth,InteropIndex,InteropVersion,ISO,Lens,Lens35efl,LensID,LensType,LightValue,MacroMode,Make,ManualFlashOutput,MaxAperture,MaxApertureValue,MaxFocalLength,MeasuredEV,MeteringMode,MIMEType,MinAperture,MinFocalLength,Model,ModifyDate,MyColorMode,NDFilter,NumAFPoints,OpticalZoomCode,Orientation,OwnerName,PrimaryAFPoint,Quality,RecordMode,RelatedImageHeight,RelatedImageWidth,ResolutionUnit,Saturation,ScaleFactor35efl,SceneCaptureType,SelfTimer,SelfTimer2,SensingMethod,SequenceNumber,Sharpness,ShootingMode,ShutterSpeed,ShutterSpeedValue,SlowShutter,SpotMeteringMode,SuperMacro,TargetAperture,TargetExposureTime,ThumbnailImage,ThumbnailImageValidArea,ThumbnailLength,ThumbnailOffset,UserComment,ValidAFPoints,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution,ZoomSourceWidth,ZoomTargetWidth
IMG_4836.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:01:37,Normal,Off,2014:07:15 14:01:37,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/100,2014:07:19 14:01:51+12:00,2014:07:15 14:01:37+12:00,IMG_4836.JPG,102-4836,rw-r--r--,2.3 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.65 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),12.6,Normal,Canon,n/a,2.7,2.7,72 mm,13.84,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:01:37,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/100,1/101,Off,Center,Off,8,1/101,"(Binary data 3885 bytes, use -b option to extract)",0 0 0 0,3885,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4837.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:01:43,Normal,Off,2014:07:15 14:01:43,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/125,2014:07:19 14:01:51+12:00,2014:07:15 14:01:43+12:00,IMG_4837.JPG,102-4837,rw-r--r--,2.1 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.66 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.0,Normal,Canon,n/a,2.7,2.7,72 mm,13.47,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:01:43,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/125,1/125,Off,Center,Off,8,1/125,"(Binary data 3531 bytes, use -b option to extract)",0 0 0 0,3531,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4838.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:01:50,Normal,Off,2014:07:15 14:01:50,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/160,2014:07:19 14:01:51+12:00,2014:07:15 14:01:50+12:00,IMG_4838.JPG,102-4838,rw-r--r--,2.1 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.68 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.3,Normal,Canon,n/a,2.7,2.7,72 mm,13.62,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:01:50,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/160,1/159,Off,Center,Off,8,1/159,"(Binary data 3502 bytes, use -b option to extract)",0 0 0 0,3502,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4839.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:01:57,Normal,Off,2014:07:15 14:01:57,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/200,2014:07:19 14:01:51+12:00,2014:07:15 14:01:57+12:00,IMG_4839.JPG,102-4839,rw-r--r--,2.4 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.58 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.6,Normal,Canon,n/a,2.7,2.7,72 mm,14.59,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:01:57,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/200,1/202,Off,Center,Off,8,1/202,"(Binary data 3986 bytes, use -b option to extract)",0 0 0 0,3986,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4840.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:03,Normal,Off,2014:07:15 14:02:03,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/250,2014:07:19 14:01:51+12:00,2014:07:15 14:02:03+12:00,IMG_4840.JPG,102-4840,rw-r--r--,2.3 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.63 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.0,Normal,Canon,n/a,2.7,2.7,72 mm,14.59,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:03,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/250,1/251,Off,Center,Off,8,1/251,"(Binary data 3820 bytes, use -b option to extract)",0 0 0 0,3820,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4841.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:10,Normal,Off,2014:07:15 14:02:10,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/320,2014:07:19 14:01:51+12:00,2014:07:15 14:02:10+12:00,IMG_4841.JPG,102-4841,rw-r--r--,2.2 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.6 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.3,Normal,Canon,n/a,2.7,2.7,72 mm,14.53,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:10,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/320,1/318,Off,Center,Off,8,1/318,"(Binary data 3609 bytes, use -b option to extract)",0 0 0 0,3609,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4842.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:17,Normal,Off,2014:07:15 14:02:17,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/400,2014:07:19 14:01:51+12:00,2014:07:15 14:02:17+12:00,IMG_4842.JPG,102-4842,rw-r--r--,1995 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.69 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.6,Normal,Canon,n/a,2.7,2.7,72 mm,14.44,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:17,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/400,1/403,Off,Center,Off,8,1/403,"(Binary data 3309 bytes, use -b option to extract)",0 0 0 0,3309,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4843.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:25,Normal,Off,2014:07:15 14:02:25,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/500,2014:07:19 14:01:51+12:00,2014:07:15 14:02:25+12:00,IMG_4843.JPG,102-4843,rw-r--r--,1883 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.63 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.0,Normal,Canon,n/a,2.7,2.7,72 mm,14.50,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:25,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/500,1/501,Off,Center,Off,8,1/501,"(Binary data 3094 bytes, use -b option to extract)",0 0 0 0,3094,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4844.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:32,Normal,Off,2014:07:15 14:02:32,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/640,2014:07:19 14:01:51+12:00,2014:07:15 14:02:32+12:00,IMG_4844.JPG,102-4844,rw-r--r--,1733 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.66 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.3,Normal,Canon,n/a,2.7,2.7,72 mm,14.47,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:32,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/640,1/636,Off,Center,Off,8,1/636,"(Binary data 2841 bytes, use -b option to extract)",0 0 0 0,2841,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4845.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:02:39,Normal,Off,2014:07:15 14:02:39,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/800,2014:07:19 14:01:51+12:00,2014:07:15 14:02:39+12:00,IMG_4845.JPG,102-4845,rw-r--r--,1661 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.63 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.6,Normal,Canon,n/a,2.7,2.7,72 mm,14.59,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:02:39,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/800,1/807,Off,Center,Off,8,1/807,"(Binary data 2743 bytes, use -b option to extract)",0 0 0 0,2743,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4846.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:03:10,Normal,Off,2014:07:15 14:03:10,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/30,2014:07:19 14:01:51+12:00,2014:07:15 14:03:10+12:00,IMG_4846.JPG,102-4846,rw-r--r--,2.1 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.68 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),10.9,Normal,Canon,n/a,2.7,2.7,72 mm,12.91,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:03:10,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/30,1/30,Off,Center,Off,8,1/30,"(Binary data 4128 bytes, use -b option to extract)",0 0 0 0,4128,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4847.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:03:21,Normal,Off,2014:07:15 14:03:21,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/40,2014:07:19 14:01:51+12:00,2014:07:15 14:03:21+12:00,IMG_4847.JPG,102-4847,rw-r--r--,2.2 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.65 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),11.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.97,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:03:21,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/40,1/40,Off,Center,Off,8,1/40,"(Binary data 4213 bytes, use -b option to extract)",0 0 0 0,4213,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4848.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:03:28,Normal,Off,2014:07:15 14:03:28,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/50,2014:07:19 14:01:51+12:00,2014:07:15 14:03:28+12:00,IMG_4848.JPG,102-4848,rw-r--r--,2.1 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.66 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),11.6,Normal,Canon,n/a,2.7,2.7,72 mm,13.06,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:03:28,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/50,1/50,Off,Center,Off,8,1/50,"(Binary data 4125 bytes, use -b option to extract)",0 0 0 0,4125,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4849.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,24 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:15 14:03:34,Normal,Off,2014:07:15 14:03:34,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/60,2014:07:19 14:01:52+12:00,2014:07:15 14:03:34+12:00,IMG_4849.JPG,102-4849,rw-r--r--,2.3 MB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.63 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),11.9,Normal,Canon,n/a,2.7,2.7,72 mm,13.34,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:15 14:03:34,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/60,1/60,Off,Center,Off,8,1/60,"(Binary data 4274 bytes, use -b option to extract)",0 0 0 0,4274,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
